Customer ID,TotalSpend,AvgSpend,NumPurchases,TotalQty,Recency,CustomerAge,Returns,Gender,Cluster,HighValue
46427,2564,641.0,4,12,287,36,1.0,0,0,0
35443,2092,1046.0,2,8,239,60,1.0,1,0,0
2797,1680,1680.0,1,4,730,58,0.0,1,0,0
27981,4026,805.2,5,15,531,39,2.0,1,1,1
7883,4997,1249.25,4,16,41,65,3.0,0,1,1
24273,3185,1061.6666666666667,3,11,41,36,1.0,1,0,0
30247,4816,688.0,7,24,105,23,3.0,1,1,1
12608,4041,673.5,6,14,571,18,4.0,1,1,1
38649,1349,674.5,2,9,577,46,0.0,0,0,0
14735,4763,952.6,5,16,337,28,3.0,1,1,1
48044,11535,1153.5,10,31,73,57,4.0,1,1,1
40857,4875,975.0,5,19,14,23,3.0,1,1,1
4277,4038,1009.5,4,17,819,43,2.0,0,0,0
7001,6205,775.625,8,23,202,65,3.0,0,1,1
14338,2547,849.0,3,10,274,23,2.0,0,0,0
992,5637,704.625,8,22,273,69,2.0,1,1,1
9052,4728,788.0,6,21,87,24,3.0,1,1,1
35577,3085,771.25,4,13,355,41,0.0,0,0,0
2297,5083,726.1428571428571,7,20,280,54,1.0,0,1,1
10256,3992,998.0,4,13,82,63,2.0,0,1,1
9902,7709,963.625,8,26,165,68,6.0,1,1,1
31769,4264,1421.3333333333333,3,12,249,37,1.0,1,0,0
33454,3611,722.2,5,16,168,67,2.0,1,1,1
8216,4435,1478.3333333333333,3,12,140,36,3.0,1,1,1
35256,3685,614.1666666666666,6,13,26,50,2.0,0,1,1
6793,4729,945.8,5,16,350,69,4.0,0,1,1
36868,2876,958.6666666666666,3,8,288,45,1.0,1,0,0
24074,1765,294.1666666666667,6,15,299,65,3.0,0,1,1
6964,5966,745.75,8,27,32,57,3.0,0,1,1
43164,8367,1195.2857142857142,7,25,191,57,3.0,1,1,1
47533,2203,1101.5,2,5,92,35,1.0,0,0,0
35861,3203,640.6,5,13,358,70,3.0,1,1,1
39447,5624,624.8888888888889,9,19,143,33,4.0,0,1,1
11211,2002,667.3333333333334,3,11,398,61,1.0,0,0,0
11819,1972,1972.0,1,4,1042,57,0.0,0,0,0
37127,5510,1377.5,4,17,40,56,2.0,1,1,1
24474,2834,566.8,5,19,220,49,3.0,1,1,1
34601,3202,400.25,8,22,57,59,7.0,0,1,1
3257,3457,493.85714285714283,7,19,91,62,7.0,1,1,1
38296,2404,801.3333333333334,3,8,594,35,1.0,0,0,0
19799,1765,588.3333333333334,3,7,146,68,2.0,0,0,0
16469,1032,516.0,2,3,756,60,0.0,0,0,0
40174,3200,800.0,4,14,147,25,1.0,0,0,0
30933,3503,583.8333333333334,6,13,311,24,5.0,1,1,1
8379,932,310.6666666666667,3,4,67,61,3.0,0,0,0
30414,3568,594.6666666666666,6,15,286,64,1.0,0,1,1
9173,3561,1187.0,3,10,635,43,2.0,1,0,0
25793,5975,995.8333333333334,6,18,718,57,4.0,1,1,1
27695,4995,999.0,5,18,53,49,5.0,0,1,1
8955,2536,1268.0,2,7,15,66,1.0,1,0,0
36428,3593,718.6,5,14,126,49,4.0,0,1,1
36811,6500,812.5,8,22,249,52,5.0,0,1,1
29216,3409,852.25,4,12,32,43,3.0,1,1,1
25441,3970,794.0,5,17,57,50,4.0,0,1,1
46931,121,121.0,1,1,833,66,1.0,0,0,0
10454,5376,768.0,7,26,258,60,2.0,0,1,1
11989,6599,1099.8333333333333,6,23,162,19,3.0,1,1,1
38530,2606,651.5,4,12,479,61,2.0,0,0,0
8926,2990,996.6666666666666,3,9,1005,70,2.0,1,0,0
14238,4026,1006.5,4,14,459,18,2.0,1,1,1
9394,2800,700.0,4,14,247,69,3.0,0,1,1
14499,1474,368.5,4,12,88,35,0.0,1,0,0
42681,799,399.5,2,3,69,24,0.0,1,0,0
22215,2342,468.4,5,12,261,20,3.0,0,0,0
4126,1658,276.3333333333333,6,10,173,58,4.0,1,1,1
17694,1223,611.5,2,5,151,21,0.0,1,0,0
30217,5176,862.6666666666666,6,21,490,19,5.0,0,1,1
46836,1114,557.0,2,4,361,34,0.0,0,0,0
13167,4630,926.0,5,17,443,27,3.0,0,1,1
17420,4414,735.6666666666666,6,19,244,32,3.0,0,1,1
27925,4433,738.8333333333334,6,22,445,35,2.0,0,1,1
30844,3677,525.2857142857143,7,17,277,36,5.0,0,1,1
18166,1568,784.0,2,5,1104,52,0.0,1,0,0
33518,3285,821.25,4,12,8,18,3.0,0,1,1
36367,6645,949.2857142857143,7,25,122,30,3.0,0,1,1
2891,5490,1098.0,5,18,281,70,3.0,1,1,1
28950,3807,951.75,4,15,424,18,1.0,0,0,0
12054,4543,1135.75,4,13,321,43,3.0,0,1,1
13576,6756,844.5,8,25,43,24,4.0,1,1,1
23975,699,349.5,2,3,323,39,2.0,1,0,0
26999,1700,850.0,2,9,1034,39,1.0,1,0,0
12045,1080,540.0,2,7,375,64,2.0,0,0,0
43979,5160,860.0,6,17,138,35,1.0,1,1,1
13047,5942,1188.4,5,19,3,64,2.0,0,1,1
19308,9772,888.3636363636364,11,38,228,30,9.0,0,1,1
25287,1306,653.0,2,5,1031,65,1.0,1,0,0
40690,2466,616.5,4,13,485,42,1.0,0,0,0
40074,2372,593.0,4,12,197,59,2.0,1,0,0
16575,4634,926.8,5,12,230,67,2.0,0,1,1
3874,4994,998.8,5,16,261,40,3.0,1,1,1
37362,1644,411.0,4,11,279,47,2.0,1,0,0
37575,4547,757.8333333333334,6,19,17,26,2.0,0,1,1
19391,2916,972.0,3,8,788,23,1.0,0,0,0
42868,7978,1139.7142857142858,7,23,23,56,4.0,1,1,1
48908,4057,811.4,5,13,294,37,1.0,1,0,0
40966,3861,772.2,5,10,523,29,4.0,1,1,1
32458,2817,939.0,3,7,1095,53,0.0,0,0,0
10327,4165,1041.25,4,13,266,61,0.0,0,0,0
28846,3791,758.2,5,13,139,22,3.0,0,1,1
49924,3729,621.5,6,14,10,35,3.0,1,1,1
7579,2966,741.5,4,13,420,36,3.0,0,0,0
44844,5088,1017.6,5,20,13,40,5.0,1,1,1
43698,5342,890.3333333333334,6,23,122,37,5.0,1,1,1
9254,4413,882.6,5,17,108,39,3.0,1,1,1
33371,7437,1239.5,6,19,135,58,2.0,0,1,1
10811,1919,639.6666666666666,3,13,829,65,0.0,1,0,0
14134,4327,1081.75,4,14,261,68,3.0,0,1,1
367,2897,965.6666666666666,3,9,95,65,2.0,0,0,0
3106,957,319.0,3,7,466,47,2.0,0,0,0
24401,2244,561.0,4,10,53,39,2.0,1,0,0
44277,4158,693.0,6,15,242,34,2.0,1,1,1
15730,1934,386.8,5,13,60,66,3.0,1,1,1
46525,1825,608.3333333333334,3,8,335,52,1.0,1,0,0
39672,3709,1236.3333333333333,3,10,5,34,0.0,0,0,0
7199,4796,1199.0,4,14,448,42,2.0,1,1,1
32966,4685,1171.25,4,13,44,45,2.0,1,1,1
6115,6367,795.875,8,23,142,18,5.0,1,1,1
41927,3278,819.5,4,12,332,45,2.0,0,0,0
30099,3224,1074.6666666666667,3,12,100,24,2.0,1,0,0
42422,2542,635.5,4,7,23,36,3.0,1,0,0
49853,7471,933.875,8,25,224,68,5.0,0,1,1
29970,4500,900.0,5,13,159,51,2.0,0,1,1
31474,5736,819.4285714285714,7,20,56,61,4.0,1,1,1
36132,9754,812.8333333333334,12,33,59,25,9.0,1,1,1
2410,3763,940.75,4,14,166,36,1.0,0,0,0
8853,4017,573.8571428571429,7,17,471,59,2.0,1,1,1
23243,2946,491.0,6,12,52,64,0.0,1,0,0
4447,3718,743.6,5,18,240,45,2.0,0,1,1
15442,1967,327.8333333333333,6,16,145,39,2.0,0,1,1
24167,4409,881.8,5,15,212,29,3.0,0,1,1
42049,3962,1320.6666666666667,3,10,807,23,0.0,0,0,0
39102,2844,568.8,5,15,61,44,1.0,0,0,0
11515,1630,815.0,2,8,1168,54,0.0,1,0,0
2673,3998,1332.6666666666667,3,12,742,54,1.0,0,0,0
9739,754,377.0,2,3,17,31,2.0,0,0,0
28477,4246,1415.3333333333333,3,10,493,58,3.0,1,0,0
41282,6313,901.8571428571429,7,22,64,48,2.0,0,1,1
19131,3093,618.6,5,16,18,49,3.0,1,1,1
711,4217,843.4,5,19,125,55,5.0,0,1,1
11852,3517,703.4,5,10,147,23,2.0,0,0,0
42203,7661,1094.4285714285713,7,22,37,60,3.0,0,1,1
24238,4449,741.5,6,16,104,45,4.0,0,1,1
28578,5743,957.1666666666666,6,24,332,36,2.0,0,1,1
45203,3726,1863.0,2,8,388,47,1.0,0,0,0
45875,6519,931.2857142857143,7,20,223,35,4.0,0,1,1
23091,3197,639.4,5,13,71,33,0.0,0,0,0
46973,3358,559.6666666666666,6,25,215,38,1.0,0,1,1
21650,4231,705.1666666666666,6,21,90,30,3.0,0,1,1
7396,3581,596.8333333333334,6,16,854,28,2.0,0,1,1
21914,5074,845.6666666666666,6,19,23,20,6.0,0,1,1
10091,4322,864.4,5,14,375,20,1.0,0,1,1
38019,1868,622.6666666666666,3,7,138,54,2.0,1,0,0
10633,1554,518.0,3,12,576,67,2.0,0,0,0
5536,2928,585.6,5,16,217,35,2.0,1,1,1
40569,5413,902.1666666666666,6,19,197,43,3.0,0,1,1
12164,1276,425.3333333333333,3,8,4,55,2.0,1,0,0
17239,2303,575.75,4,12,180,32,3.0,1,0,0
34330,6709,958.4285714285714,7,20,212,35,3.0,1,1,1
4069,1215,1215.0,1,3,769,52,0.0,1,0,0
14752,1307,435.6666666666667,3,11,247,63,3.0,0,0,0
39093,3780,630.0,6,16,124,46,3.0,1,1,1
44628,4294,715.6666666666666,6,15,185,32,4.0,0,1,1
22231,1224,612.0,2,4,62,42,1.0,0,0,0
38303,3740,415.55555555555554,9,23,6,20,6.0,0,1,1
27952,4192,1048.0,4,12,69,60,2.0,0,1,1
45116,6180,882.8571428571429,7,17,554,53,5.0,1,1,1
43997,2047,409.4,5,12,226,68,2.0,0,0,0
18783,6711,838.875,8,21,56,31,5.0,0,1,1
38238,1073,357.6666666666667,3,8,733,28,1.0,0,0,0
4302,1470,735.0,2,4,656,22,1.0,1,0,0
40829,1673,836.5,2,5,579,40,2.0,0,0,0
17652,2129,709.6666666666666,3,11,89,39,0.0,1,0,0
39913,4574,653.4285714285714,7,24,211,27,3.0,1,1,1
17846,2479,495.8,5,17,148,60,2.0,1,1,1
2025,6560,1093.3333333333333,6,16,246,31,3.0,0,1,1
24788,3120,1040.0,3,12,344,61,2.0,1,0,0
43219,625,312.5,2,5,196,22,1.0,0,0,0
5230,6436,1072.6666666666667,6,17,338,35,3.0,1,1,1
20885,3421,488.7142857142857,7,22,170,28,5.0,1,1,1
25248,5846,730.75,8,19,92,22,5.0,0,1,1
29382,1607,803.5,2,7,197,54,2.0,1,0,0
35722,4998,833.0,6,17,26,65,4.0,1,1,1
44401,4380,547.5,8,18,0,39,3.0,1,1,1
25032,1836,612.0,3,10,562,58,0.0,0,0,0
36501,4849,969.8,5,17,34,30,2.0,1,1,1
35481,1784,446.0,4,7,252,48,3.0,1,0,0
49199,4612,658.8571428571429,7,25,170,19,4.0,1,1,1
46679,1666,416.5,4,7,32,25,2.0,0,0,0
119,4522,904.4,5,20,434,49,2.0,0,1,1
46152,2268,756.0,3,9,972,59,3.0,1,0,0
22945,1308,327.0,4,7,671,53,2.0,0,0,0
47262,3250,1083.3333333333333,3,14,302,55,3.0,0,1,1
30612,2844,1422.0,2,6,24,40,1.0,1,0,0
45788,932,310.6666666666667,3,7,55,46,0.0,0,0,0
12183,3395,565.8333333333334,6,18,216,46,3.0,1,1,1
47203,3528,882.0,4,16,524,30,1.0,0,0,0
16280,1616,538.6666666666666,3,10,607,69,0.0,0,0,0
27450,3360,840.0,4,11,54,41,2.0,0,0,0
39366,4199,1049.75,4,13,514,36,3.0,1,1,1
1191,3360,672.0,5,20,259,33,1.0,1,1,1
23946,4625,1156.25,4,17,16,70,1.0,0,1,1
18504,3699,739.8,5,14,213,43,3.0,0,1,1
25263,2498,499.6,5,11,241,65,2.0,0,0,0
6026,2845,948.3333333333334,3,15,122,49,1.0,0,0,0
37889,483,241.5,2,3,908,48,1.0,0,0,0
46329,3005,500.8333333333333,6,14,407,59,3.0,0,1,1
29755,5082,1270.5,4,15,522,39,2.0,0,1,1
18000,4081,1020.25,4,12,117,53,2.0,0,1,1
35672,3586,597.6666666666666,6,14,165,63,2.0,0,1,1
27356,1213,303.25,4,4,400,23,3.0,0,0,0
34518,1302,434.0,3,7,137,47,1.0,0,0,0
29227,1164,388.0,3,8,58,58,3.0,1,0,0
35429,4472,745.3333333333334,6,16,124,22,2.0,0,1,1
45390,6113,1018.8333333333334,6,22,128,41,3.0,1,1,1
15906,3093,773.25,4,13,28,61,4.0,0,1,1
10865,3440,860.0,4,8,49,28,1.0,1,0,0
7954,4816,963.2,5,19,496,25,3.0,0,1,1
46940,3237,809.25,4,12,203,52,2.0,1,0,0
1198,4590,765.0,6,17,351,23,3.0,0,1,1
32466,943,314.3333333333333,3,6,593,69,3.0,1,0,0
3617,2552,510.4,5,18,287,32,3.0,1,1,1
42018,160,160.0,1,4,861,64,1.0,0,0,0
28726,4422,737.0,6,15,22,30,3.0,0,1,1
17945,1090,545.0,2,4,16,39,2.0,0,0,0
6763,2417,805.6666666666666,3,10,35,42,2.0,0,0,0
38967,2257,752.3333333333334,3,9,642,65,1.0,0,0,0
43551,5819,969.8333333333334,6,21,160,32,3.0,0,1,1
7395,4045,674.1666666666666,6,21,433,23,2.0,0,1,1
38641,3207,801.75,4,16,441,31,2.0,0,0,0
44650,6046,1209.2,5,15,165,47,2.0,1,1,1
712,727,363.5,2,4,216,35,1.0,0,0,0
42135,3404,1134.6666666666667,3,9,451,32,0.0,1,0,0
34107,5895,842.1428571428571,7,25,65,54,4.0,0,1,1
20337,4375,729.1666666666666,6,20,94,55,2.0,0,1,1
30239,7886,1126.5714285714287,7,28,228,31,4.0,0,1,1
18210,726,726.0,1,2,323,43,1.0,1,0,0
17109,3030,1010.0,3,8,127,22,1.0,0,0,0
21702,5691,1422.75,4,18,381,21,3.0,0,1,1
9770,7956,1591.2,5,22,10,63,3.0,0,1,1
28508,3702,617.0,6,19,130,29,4.0,1,1,1
25068,6526,932.2857142857143,7,25,375,51,5.0,1,1,1
34959,482,241.0,2,2,1265,60,0.0,0,0,0
713,1783,891.5,2,4,905,46,0.0,1,0,0
30421,5587,1117.4,5,17,122,32,4.0,0,1,1
7345,3378,482.57142857142856,7,16,31,42,4.0,1,1,1
22056,3564,891.0,4,12,603,27,1.0,0,0,0
6015,2278,759.3333333333334,3,6,184,60,1.0,0,0,0
1442,2136,534.0,4,10,1082,27,3.0,0,0,0
2865,3196,639.2,5,11,378,57,1.0,1,0,0
18890,7221,802.3333333333334,9,23,30,43,2.0,0,1,1
35391,3892,648.6666666666666,6,19,282,32,1.0,0,1,1
36576,1630,543.3333333333334,3,9,165,61,1.0,1,0,0
33494,3415,853.75,4,10,50,51,2.0,0,0,0
9784,4786,957.2,5,19,143,43,2.0,0,1,1
16269,2749,687.25,4,11,341,52,1.0,0,0,0
28385,2906,968.6666666666666,3,10,326,35,2.0,0,0,0
30863,2929,585.8,5,13,22,45,3.0,1,1,1
19063,1171,585.5,2,9,588,19,2.0,0,0,0
3583,794,794.0,1,2,857,61,0.0,1,0,0
20463,2731,682.75,4,10,351,38,3.0,0,0,0
17340,6666,1666.5,4,16,384,40,3.0,1,1,1
36275,2128,1064.0,2,6,545,25,0.0,0,0,0
45957,2746,457.6666666666667,6,15,200,51,4.0,1,1,1
41693,1836,918.0,2,5,294,62,1.0,0,0,0
44767,1215,1215.0,1,5,1066,36,0.0,1,0,0
9974,162,162.0,1,3,912,39,0.0,1,0,0
32249,5295,1059.0,5,20,68,55,2.0,0,1,1
23805,5755,1151.0,5,19,235,45,4.0,1,1,1
13273,3136,1045.3333333333333,3,12,0,23,1.0,1,0,0
12916,1491,1491.0,1,3,1269,57,0.0,1,0,0
34865,5820,970.0,6,23,15,41,4.0,0,1,1
2674,3022,1007.3333333333334,3,12,45,48,2.0,1,0,0
40125,2167,433.4,5,13,398,68,1.0,1,0,0
31118,2538,507.6,5,11,264,46,3.0,0,0,0
14249,4060,1015.0,4,15,202,45,1.0,1,1,1
28217,2954,738.5,4,11,640,51,1.0,1,0,0
5888,5731,818.7142857142857,7,24,203,41,4.0,0,1,1
6962,5976,1195.2,5,17,88,57,2.0,1,1,1
20462,2801,400.14285714285717,7,15,134,31,3.0,0,1,1
30184,1766,883.0,2,7,254,57,2.0,0,0,0
11080,3820,636.6666666666666,6,15,115,20,2.0,0,1,1
42320,3599,899.75,4,12,76,41,2.0,0,1,1
25377,1956,978.0,2,7,89,34,1.0,0,0,0
669,3996,570.8571428571429,7,14,127,24,5.0,0,1,1
10742,3594,898.5,4,15,54,43,1.0,1,1,1
12684,5751,958.5,6,21,23,56,3.0,0,1,1
42281,4732,946.4,5,15,74,33,4.0,0,1,1
11605,2064,294.85714285714283,7,20,54,40,5.0,1,1,1
30872,3670,734.0,5,10,351,28,1.0,0,0,0
47028,152,76.0,2,3,379,61,1.0,1,0,0
34691,2094,698.0,3,8,12,40,2.0,0,0,0
39942,4117,823.4,5,13,412,41,3.0,0,1,1
10773,2586,517.2,5,12,544,52,1.0,0,0,0
28622,1588,397.0,4,14,362,66,4.0,1,0,0
634,7767,970.875,8,25,82,29,2.0,1,1,1
9661,2871,410.14285714285717,7,16,121,36,3.0,1,1,1
4835,5180,740.0,7,20,104,46,3.0,0,1,1
20349,1965,1965.0,1,5,970,50,1.0,1,0,0
22502,2877,575.4,5,14,348,65,2.0,0,0,0
41026,3938,656.3333333333334,6,20,287,36,2.0,1,1,1
24081,3509,584.8333333333334,6,17,44,67,1.0,1,1,1
36793,3744,936.0,4,13,212,29,1.0,1,0,0
42569,1493,746.5,2,8,297,39,0.0,1,0,0
7080,3375,1125.0,3,13,411,69,0.0,1,0,0
28076,2335,583.75,4,11,369,22,3.0,0,0,0
33941,6754,1125.6666666666667,6,21,85,68,3.0,0,1,1
30392,3616,516.5714285714286,7,15,121,27,3.0,1,1,1
25227,3044,434.85714285714283,7,12,119,45,4.0,1,1,1
5044,1231,410.3333333333333,3,7,602,43,1.0,0,0,0
7790,1058,529.0,2,8,333,30,2.0,0,0,0
27074,3793,948.25,4,13,718,22,2.0,0,0,0
45838,1565,1565.0,1,5,215,33,0.0,1,0,0
34806,5494,1098.8,5,20,415,57,1.0,0,1,1
768,4517,752.8333333333334,6,12,247,47,2.0,0,1,1
16413,5623,937.1666666666666,6,19,33,61,2.0,0,1,1
28811,7172,1195.3333333333333,6,19,354,60,2.0,1,1,1
43787,3839,1279.6666666666667,3,14,44,31,2.0,0,1,1
36667,3695,1231.6666666666667,3,14,642,62,1.0,1,0,0
22625,2617,872.3333333333334,3,12,467,37,2.0,1,0,0
18440,3059,764.75,4,10,186,43,2.0,1,0,0
10577,5418,1354.5,4,13,24,23,3.0,1,1,1
12237,435,217.5,2,7,1112,54,0.0,1,0,0
23540,8098,1012.25,8,27,125,35,4.0,0,1,1
26630,828,414.0,2,4,74,19,1.0,0,0,0
48230,286,286.0,1,2,455,48,1.0,1,0,0
29523,3580,716.0,5,18,717,20,3.0,1,1,1
43256,114,114.0,1,3,1158,52,0.0,0,0,0
4548,486,486.0,1,1,1320,56,0.0,0,0,0
24208,493,164.33333333333334,3,5,43,40,2.0,0,0,0
683,4133,826.6,5,13,251,59,3.0,0,1,1
45988,3631,907.75,4,12,199,69,2.0,0,0,0
44799,2632,526.4,5,13,246,70,1.0,1,0,0
4215,3328,665.6,5,15,349,43,3.0,1,1,1
17503,1708,569.3333333333334,3,6,831,23,3.0,1,0,0
26582,2280,760.0,3,10,38,46,1.0,0,0,0
26928,5873,1174.6,5,16,3,59,4.0,1,1,1
24966,2734,1367.0,2,6,180,55,0.0,0,0,0
24154,1208,1208.0,1,4,1048,55,0.0,1,0,0
35545,290,290.0,1,2,651,65,1.0,1,0,0
8145,5266,752.2857142857143,7,25,60,21,3.0,1,1,1
26334,2287,571.75,4,8,1,52,1.0,0,0,0
20572,1756,439.0,4,6,407,58,3.0,1,0,0
16895,2370,338.57142857142856,7,13,76,24,1.0,1,1,1
29193,1059,1059.0,1,3,247,18,0.0,0,0,0
31806,957,319.0,3,9,385,48,2.0,0,0,0
4107,3590,598.3333333333334,6,20,190,63,4.0,1,1,1
37969,5027,837.8333333333334,6,18,16,68,2.0,0,1,1
1906,4571,761.8333333333334,6,18,65,70,3.0,1,1,1
34281,8506,1063.25,8,25,79,28,4.0,1,1,1
44841,2871,574.2,5,15,106,69,1.0,0,0,0
11086,3378,844.5,4,10,283,42,3.0,0,0,0
20115,4061,676.8333333333334,6,20,86,49,5.0,1,1,1
30148,3226,1075.3333333333333,3,14,753,21,3.0,1,0,0
29586,3480,1160.0,3,9,105,36,1.0,1,0,0
10357,896,448.0,2,6,31,38,1.0,0,0,0
49469,3861,772.2,5,18,452,34,3.0,1,1,1
20435,2291,763.6666666666666,3,14,702,25,2.0,1,0,0
33326,6182,883.1428571428571,7,21,181,42,4.0,0,1,1
34595,4144,592.0,7,22,42,55,3.0,0,1,1
3148,1756,585.3333333333334,3,7,506,37,2.0,0,0,0
35986,3394,484.85714285714283,7,22,93,31,2.0,0,1,1
10507,5371,1342.75,4,15,148,32,2.0,0,1,1
3127,1962,490.5,4,12,118,33,0.0,1,0,0
18975,6048,1008.0,6,25,40,49,4.0,1,1,1
33227,8800,1100.0,8,29,28,66,4.0,1,1,1
17464,2837,945.6666666666666,3,10,915,62,2.0,1,0,0
35466,3646,520.8571428571429,7,10,77,28,2.0,1,1,1
49353,3513,702.6,5,12,29,29,3.0,1,1,1
22111,4582,916.4,5,15,488,25,2.0,1,1,1
1851,7340,917.5,8,26,60,40,4.0,0,1,1
30243,2876,958.6666666666666,3,8,380,23,0.0,0,0,0
48973,4466,1116.5,4,16,179,38,1.0,1,1,1
8088,2291,1145.5,2,7,47,61,1.0,0,0,0
39666,6380,1276.0,5,20,38,46,1.0,1,1,1
49813,6869,858.625,8,27,88,62,4.0,0,1,1
8708,3774,754.8,5,13,143,37,3.0,0,1,1
3716,4656,776.0,6,14,242,37,3.0,1,1,1
38598,4897,699.5714285714286,7,21,271,57,3.0,1,1,1
40653,3508,1169.3333333333333,3,14,588,64,2.0,1,0,0
21147,7563,1260.5,6,22,218,53,2.0,0,1,1
5289,3476,695.2,5,13,142,23,3.0,0,1,1
37520,4980,996.0,5,19,308,70,4.0,0,1,1
2190,5356,1071.2,5,18,332,29,2.0,1,1,1
35515,1946,648.6666666666666,3,8,1078,41,2.0,0,0,0
43280,1532,383.0,4,10,312,56,2.0,0,0,0
17740,5508,918.0,6,19,526,61,4.0,0,1,1
42297,7511,751.1,10,30,84,23,6.0,1,1,1
49320,3259,651.8,5,14,41,65,2.0,1,1,1
2808,2730,546.0,5,16,11,64,1.0,0,1,1
1952,5640,1410.0,4,14,133,35,3.0,1,1,1
25931,2234,744.6666666666666,3,9,217,20,2.0,0,0,0
45749,915,305.0,3,5,408,53,2.0,1,0,0
22651,2030,676.6666666666666,3,10,355,62,1.0,1,0,0
34884,7216,801.7777777777778,9,28,36,69,1.0,0,1,1
16276,7774,971.75,8,29,152,25,3.0,1,1,1
46824,2176,544.0,4,9,437,47,2.0,0,0,0
1863,5822,1164.4,5,17,482,25,3.0,1,1,1
34413,1113,278.25,4,9,465,44,1.0,0,0,0
4558,4771,795.1666666666666,6,14,30,52,2.0,1,1,1
30135,4805,961.0,5,18,213,47,3.0,0,1,1
16425,1938,646.0,3,6,875,62,2.0,0,0,0
19513,3101,775.25,4,13,439,56,2.0,1,0,0
17824,9083,1297.5714285714287,7,27,17,20,5.0,0,1,1
6669,4506,643.7142857142857,7,20,84,27,4.0,0,1,1
27252,2074,518.5,4,6,213,35,3.0,0,0,0
10022,3039,607.8,5,13,253,40,3.0,1,1,1
7840,2507,626.75,4,9,90,23,1.0,0,0,0
27977,2574,514.8,5,14,317,61,2.0,1,0,0
32968,3847,769.4,5,15,144,51,3.0,0,1,1
16527,1826,456.5,4,13,203,26,0.0,1,0,0
33887,1982,991.0,2,4,319,52,1.0,0,0,0
29522,2198,549.5,4,8,16,51,0.0,1,0,0
23664,3933,983.25,4,11,78,36,3.0,0,1,1
15837,4316,719.3333333333334,6,16,149,49,4.0,1,1,1
25202,4517,645.2857142857143,7,20,24,59,6.0,0,1,1
26841,3325,1108.3333333333333,3,14,388,55,3.0,1,0,0
14683,2704,901.3333333333334,3,8,534,65,3.0,1,0,0
32307,3521,503.0,7,24,430,54,2.0,1,1,1
18083,2713,678.25,4,7,196,66,3.0,1,0,0
36046,2174,724.6666666666666,3,9,43,36,1.0,1,0,0
6343,5714,816.2857142857143,7,23,316,40,4.0,1,1,1
27883,2580,645.0,4,10,85,63,2.0,0,0,0
24220,3495,582.5,6,12,554,43,3.0,1,1,1
26902,3003,600.6,5,22,244,23,3.0,1,1,1
34073,2623,655.75,4,11,130,42,4.0,0,1,1
17486,3935,983.75,4,10,17,27,1.0,0,0,0
19048,4033,672.1666666666666,6,17,143,62,4.0,0,1,1
39209,3989,797.8,5,20,134,63,4.0,1,1,1
21676,3069,1023.0,3,13,201,22,2.0,0,0,0
13893,2803,934.3333333333334,3,8,158,46,1.0,1,0,0
36748,2171,542.75,4,8,35,19,1.0,1,0,0
15284,2440,2440.0,1,5,1260,61,0.0,1,0,0
40457,2190,547.5,4,9,230,62,3.0,0,0,0
14074,5035,839.1666666666666,6,15,187,56,5.0,0,1,1
41384,6091,870.1428571428571,7,23,340,54,3.0,1,1,1
10201,3761,940.25,4,12,116,54,1.0,1,0,0
1683,438,219.0,2,3,589,54,2.0,0,0,0
49089,2511,627.75,4,9,54,60,4.0,1,1,1
22023,1412,353.0,4,7,147,42,1.0,0,0,0
36102,830,415.0,2,8,557,18,1.0,0,0,0
5859,5685,947.5,6,20,54,67,2.0,1,1,1
22067,3598,899.5,4,12,255,60,3.0,1,1,1
13623,1441,288.2,5,8,342,52,4.0,0,0,0
2075,2679,1339.5,2,7,185,29,1.0,0,0,0
28748,1974,493.5,4,12,203,57,3.0,1,0,0
48874,892,446.0,2,3,1037,53,1.0,0,0,0
18396,4658,931.6,5,18,145,37,4.0,1,1,1
31206,4929,821.5,6,22,237,35,4.0,0,1,1
45441,4276,712.6666666666666,6,20,575,49,4.0,0,1,1
6876,4533,906.6,5,17,66,39,2.0,0,1,1
7586,7235,904.375,8,23,479,52,5.0,1,1,1
25507,1354,677.0,2,6,24,34,0.0,1,0,0
30980,1855,618.3333333333334,3,9,414,31,2.0,0,0,0
40915,3363,480.42857142857144,7,17,219,29,1.0,1,1,1
6597,3059,764.75,4,15,72,62,3.0,1,1,1
45780,7418,1059.7142857142858,7,26,67,45,3.0,0,1,1
2917,2516,838.6666666666666,3,10,115,25,2.0,1,0,0
31939,990,330.0,3,7,103,26,1.0,1,0,0
4929,972,486.0,2,6,489,27,2.0,0,0,0
47385,896,298.6666666666667,3,9,339,49,2.0,0,0,0
4384,1271,423.6666666666667,3,4,283,65,2.0,1,0,0
95,2563,854.3333333333334,3,8,108,63,1.0,0,0,0
14696,3526,705.2,5,14,280,18,2.0,1,1,1
3324,192,192.0,1,2,986,56,0.0,1,0,0
3732,2149,537.25,4,13,154,69,2.0,1,0,0
10702,4890,1222.5,4,18,72,44,2.0,0,1,1
38081,4190,698.3333333333334,6,19,4,67,3.0,0,1,1
45934,4222,603.1428571428571,7,18,62,42,3.0,0,1,1
13854,6698,1339.6,5,19,239,66,4.0,1,1,1
9454,3290,822.5,4,8,55,51,1.0,0,0,0
38364,1326,1326.0,1,3,926,40,1.0,1,0,0
20731,3042,434.57142857142856,7,20,31,57,3.0,0,1,1
